ecg (ms)	filtered ecg (ms2)
-0.0845389	0.0001393
-0.0985778	0.000136
-0.1025453	0.0001325
-0.097357	0.0001296
-0.0851492	0.0001273
-0.0647012	0.0001255
-0.0396753	0.0001237
-0.0146493	0.0001212
0.0070195	0.0001179
0.0250259	0.0001136
0.0372337	0.0001085
0.0488311	0.0001029
0.0500519	0.0000972
0.0506623	0.0000918
0.0515779	0.0000868
0.0463896	0.0000823
0.0399805	0.0000783
0.0302142	0.0000747
0.0210584	0.0000713
0.010987	0.0000682
0.0061039	0.0000653
0.0006104	0.0000625
0.0027467	0.00006
0.0021364	0.0000577
0.0048831	0.0000557
0.0021364	0.000054
-0.0006104	0.0000525
-0.0073247	0.0000513
-0.0100714	0.0000505
-0.0146493	0.0000499
-0.0143441	0.0000496
-0.012513	0.0000496
-0.0100714	0.0000499
-0.0082402	0.0000504
-0.0018312	0.000051
0.0070195	0.0000516
0.0207532	0.0000521
0.0357077	0.0000525
0.0503571	0.0000527
0.0598181	0.0000529
0.0653116	0.0000532
0.0625649	0.0000538
0.0598181	0.0000547
0.0512727	0.0000558
0.0402857	0.000057
0.0268571	0.0000582
0.0106818	0.000059
-0.0024416	0.0000595
-0.0167857	0.0000595
-0.0280779	0.0000593
-0.0369285	0.0000588
-0.0427272	0.0000584
-0.0421168	0.0000582
-0.0396753	0.0000584
-0.0332662	0.0000588
-0.0268571	0.0000596
-0.0180065	0.0000606
-0.010987	0.0000618
-0.0039675	0.0000632
0.0030519	0.0000648
0.0088506	0.0000666
0.0137337	0.0000687
0.0177013	0.0000712
0.0137337	0.0000742
0.0057987	0.0000776
-0.0057987	0.0000814
-0.0167857	0.0000856
-0.0262467	0.0000902
-0.0308246	0.0000954
-0.0302142	0.000101
-0.0222792	0.0001074
-0.0143441	0.0001143
-0.0051883	0.0001219
0.0036623	0.0001302
0.0088506	0.0001391
0.0115974	0.0001488
0.0122078	0.0001593
0.0115974	0.0001708
0.009461	0.0001834
0.0100714	0.000197
0.0079351	0.0002119
0.0036623	0.000228
-0.0036623	0.0002453
-0.0100714	0.000264
-0.0189221	0.0002841
-0.0280779	0.0003055
-0.0381493	0.0003285
-0.045474	0.0003533
-0.0537142	0.0003799
-0.0576817	0.0004087
-0.0610389	0.0004399
-0.0622597	0.0004738
-0.0610389	0.0005105
-0.0573765	0.0005505
-0.053409	0.0005938
-0.0473051	0.0006408
-0.0433376	0.0006917
-0.0387597	0.0007468
-0.0396753	0.0008066
-0.0408961	0.0008714
-0.0463896	0.0009415
-0.0521882	0.0010175
-0.0592077	0.0010997
-0.0604285	0.0011888
-0.0601233	0.0012852
-0.051883	0.0013895
-0.045474	0.0015024
-0.0372337	0.0016246
-0.0378441	0.0017567
-0.0427272	0.0018994
-0.0576817	0.0020534
-0.0759934	0.0022193
-0.0970518	0.0023981
-0.1129219	0.002591
-0.1254349	0.0027995
-0.1242141	0.0030251
-0.1135323	0.0032691
-0.0882012	0.003532
-0.0573765	0.0038128
-0.0155649	0.0041084
0.0332662	0.0044128
0.1025453	0.0047174
0.1861686	0.0050102
0.295123	0.0052777
0.4245254	0.0055063
0.5670512	0.0056851
0.7135445	0.0058091
0.853934	0.0058813
0.9738754	0.0059134
1.06757	0.0059237
1.1276933	0.0059334
1.1493621	0.0059619
1.1408167	0.0060217
1.0956479	0.006115
1.0208753	0.0062325
0.9116157	0.0063547
0.777025	0.0064557
0.6146615	0.0065086
0.4413111	0.006491
0.2646036	0.0063903
0.1049869	0.0062054
-0.0320454	0.0059469
-0.1352011	0.0056334
-0.2090582	0.0052872
-0.2539217	0.0049291
-0.2752854	0.0045759
-0.2780321	0.0042385
-0.273149	0.0039224
-0.2557529	0.0036292
-0.2398828	0.0033583
-0.2252335	0.0031079
-0.2160776	0.0028764
-0.2127205	0.0026624
-0.2194348	0.0024647
-0.227675	0.0022822
-0.2450711	0.0021137
-0.2597204	0.0019583
-0.2734542	0.0018148
-0.2762009	0.0016824
-0.2786425	0.0015604
-0.2762009	0.001448
-0.2719282	0.0013444
-0.2642984	0.0012492
-0.2575841	0.0011616
-0.2475127	0.001081
-0.2380516	0.0010066
-0.2243179	0.000938
-0.2111945	0.0008745
-0.1986816	0.0008157
-0.1886101	0.0007612
-0.1806751	0.0007105
-0.175792	0.0006633
-0.1654154	0.0006193
-0.1532076	0.0005782
-0.1348959	0.0005396
-0.1162791	0.0005031
-0.0976622	0.0004688
-0.0845389	0.0004363
-0.0723311	0.0004057
-0.0680584	0.0003769
-0.064396	0.00035
-0.06287	0.0003248
-0.0561558	0.0003014
-0.0512727	0.0002797
-0.0418116	0.0002596
-0.0393701	0.0002409
-0.0363181	0.0002237
-0.0399805	0.0002078
-0.0399805	0.0001932
-0.0415064	0.0001797
-0.0338766	0.0001672
-0.0289935	0.0001558
-0.0170909	0.0001452
-0.0119026	0.0001355
-0.0048831	0.0001266
-0.0070195	0.0001185
-0.009461	0.0001111
-0.0222792	0.0001044
-0.0317402	0.0000982
-0.0463896	0.0000926
-0.0494415	0.0000875
-0.0543246	0.0000829
-0.0476103	0.0000788
-0.0393701	0.0000751
-0.021974	0.0000716
-0.0082402	0.0000683
0.009461	0.0000649
0.0195324	0.0000616
0.0302142	0.0000582
0.0292987	0.0000551
0.0280779	0.0000522
0.0189221	0.0000495
0.0137337	0.0000472
0.0045779	0.0000452
0.0036623	0.0000434
-0.0018312	0.0000418
0.0021364	0.0000404
0.0030519	0.0000393
0.0070195	0.0000384
0.0051883	0.0000377
0.0079351	0.0000372
0.0033571	0.000037
0.0021364	0.000037
-0.0027467	0.0000372
-0.0009156	0.0000376
-0.0039675	0.0000382
-0.0006104	0.000039
0.0024416	0.0000398
0.0152597	0.0000406
0.0292987	0.0000411
0.051883	0.0000413
0.067448	0.0000411
0.0827077	0.0000406
0.0854544	0.00004
0.0839285	0.0000394
0.075383	0.0000389
0.0695843	0.0000387
0.0631752	0.0000387
0.0637856	0.0000389
0.06287	0.0000392
0.0601233	0.0000395
0.0503571	0.0000397
0.042422	0.0000397
0.0262467	0.0000396
0.0143441	0.0000392
0.0051883	0.0000386
-0.0012208	0.000038
-0.0051883	0.0000374
-0.0051883	0.000037
-0.0045779	0.0000368
-0.0006104	0.0000368
0.0057987	0.0000368
0.0177013	0.0000368
0.0302142	0.0000365
0.0457792	0.000036
0.0607337	0.0000351
0.0744674	0.000034
0.0824025	0.0000329
0.0824025	0.0000318
0.0756882	0.0000309
0.0619545	0.0000302
0.0466947	0.0000294
0.0323506	0.0000286
0.0180065	0.0000275
0.0088506	0.0000261
0.0054935	0.0000247
0.0051883	0.0000232
0.0091558	0.0000218
0.0134286	0.0000204
0.0170909	0.0000192
0.0164805	0.000018
0.0177013	0.000017
0.0161753	0.0000161
0.0161753	0.0000153
0.0146493	0.0000146
0.0149545	0.0000139
0.0131234	0.0000133
0.0164805	0.0000129
0.0183117	0.0000125
0.0244156	0.0000121
0.0253311	0.0000119
0.0268571	0.0000117
0.020448	0.0000115
0.0164805	0.0000115
0.0067143	0.0000114
0.0021364	0.0000114
-0.0048831	0.0000115
-0.0045779	0.0000116
-0.0027467	0.0000118
0.0070195	0.000012
0.0173961	0.0000121
0.0335714	0.0000122
0.0442532	0.0000123
0.0540194	0.0000124
0.0531038	0.0000125
0.0460844	0.0000127
0.0277727	0.0000128
0.0091558	0.0000129
-0.0091558	0.0000128
-0.0180065	0.0000126
-0.0225844	0.0000124
-0.0146493	0.0000121
-0.0045779	0.0000119
0.0085454	0.0000118
0.0158701	0.0000117
0.021974	0.0000117
0.0207532	0.0000117
0.020448	0.0000117
0.0155649	0.0000118
0.0143441	0.000012
0.0088506	0.0000121
0.0042727	0.0000123
-0.0073247	0.0000125
-0.0161753	0.0000126
-0.0253311	0.0000128
-0.0268571	0.000013
-0.0259415	0.0000132
-0.0146493	0.0000135
-0.0033571	0.0000139
0.0106818	0.0000142
0.0167857	0.0000145
0.0195324	0.0000148
0.0210584	0.0000151
0.0195324	0.0000155
0.0122078	0.000016
0.0067143	0.0000165
-0.0042727	0.0000169
-0.0143441	0.0000171
-0.0296039	0.000017
-0.0396753	0.0000166
-0.0500519	0.0000161
-0.053409	0.0000155
-0.0543246	0.0000149
-0.0476103	0.0000143
-0.0408961	0.0000138
-0.0302142	0.0000134
-0.0256363	0.000013
-0.0198376	0.0000126
-0.0186169	0.0000122
-0.0180065	0.0000117
-0.020448	0.0000113
-0.0183117	0.0000109
-0.0173961	0.0000105
-0.0131234	0.0000101
-0.009461	0.0000098
-0.0061039	0.0000095
-0.0048831	0.0000092
-0.0045779	0.000009
-0.0057987	0.0000089
-0.0057987	0.0000088
-0.0064091	0.0000087
-0.0073247	0.0000087
-0.012513	0.0000086
-0.0186169	0.0000085
-0.0280779	0.0000084
-0.0341818	0.0000082
-0.0393701	0.000008
-0.0430324	0.0000077
-0.0442532	0.0000074
-0.0448636	0.0000072
-0.0408961	0.0000069
-0.0354026	0.0000068
-0.0305194	0.0000067
-0.0271623	0.0000066
-0.0268571	0.0000065
-0.0302142	0.0000065
-0.0354026	0.0000065
-0.0412012	0.0000066
-0.043948	0.0000067
-0.0448636	0.0000068
-0.0415064	0.000007
-0.0372337	0.0000072
-0.0323506	0.0000075
-0.0320454	0.0000078
-0.031435	0.0000082
-0.0350974	0.0000086
-0.0387597	0.000009
-0.043948	0.0000095
-0.0412012	0.0000101
-0.0369285	0.0000107
-0.0277727	0.0000112
-0.0189221	0.0000118
-0.0100714	0.0000123
-0.0051883	0.0000128
-0.0030519	0.0000133
-0.0042727	0.0000138
-0.0057987	0.0000144
-0.0097662	0.0000151
-0.0103766	0.0000158
-0.0122078	0.0000167
-0.009461	0.0000176
-0.0070195	0.0000187
-0.0030519	0.0000198
-0.0027467	0.0000211
-0.0033571	0.0000224
-0.0115974	0.0000238
-0.021974	0.0000252
-0.0341818	0.0000267
-0.0415064	0.0000283
-0.0476103	0.0000301
-0.0433376	0.000032
-0.0350974	0.000034
-0.0207532	0.0000359
-0.0030519	0.0000376
0.0152597	0.0000389
0.0286883	0.0000397
0.042422	0.0000401
0.0497467	0.0000403
0.0555454	0.0000405
0.0546298	0.0000409
0.0509675	0.0000415
0.0366233	0.0000422
0.021974	0.0000429
0.0039675	0.0000434
-0.010987	0.0000435
-0.0244156	0.0000432
-0.0299091	0.0000426
-0.0350974	0.0000418
-0.034487	0.0000409
-0.0360129	0.0000401
-0.0363181	0.0000393
-0.0396753	0.0000388
-0.0393701	0.0000385
-0.0408961	0.0000384
-0.0412012	0.0000385
-0.042422	0.0000389
-0.0408961	0.0000394
-0.0372337	0.0000401
-0.0280779	0.000041
-0.0189221	0.0000419
-0.0076299	0.0000429
-0.0024416	0.0000441
0.001526	0.0000455
-0.001526	0.0000472
-0.0048831	0.0000492
-0.0119026	0.0000513
-0.0186169	0.0000536
-0.0292987	0.000056
-0.0399805	0.0000584
-0.0552402	0.0000607
-0.0680584	0.000063
-0.0772142	0.0000655
-0.0775194	0.0000682
-0.0756882	0.0000714
-0.0647012	0.0000749
-0.0512727	0.0000789
-0.0399805	0.0000832
-0.0317402	0.0000879
-0.0292987	0.000093
-0.0323506	0.0000984
-0.0311298	0.0001044
-0.0323506	0.0001108
-0.0274675	0.0001177
-0.0222792	0.0001253
-0.0152597	0.0001335
-0.0070195	0.0001424
-0.0003052	0.0001521
0.0048831	0.0001628
0.0076299	0.0001744
0.0021364	0.0001871
-0.0036623	0.0002008
-0.0146493	0.0002156
-0.0277727	0.0002314
-0.0430324	0.0002484
-0.0573765	0.0002665
-0.067448	0.0002861
-0.0698895	0.0003073
-0.0647012	0.0003304
-0.0531038	0.0003555
-0.0405909	0.0003827
-0.0280779	0.0004122
-0.0198376	0.0004441
-0.0158701	0.0004786
-0.0152597	0.000516
-0.0164805	0.0005566
-0.020448	0.0006005
-0.0259415	0.0006482
-0.0323506	0.0006999
-0.0393701	0.0007559
-0.0430324	0.0008165
-0.0463896	0.0008822
-0.0466947	0.0009533
-0.0445584	0.0010303
-0.0372337	0.0011137
-0.0308246	0.0012039
-0.0228896	0.0013016
-0.0180065	0.0014073
-0.0189221	0.0015217
-0.020448	0.0016454
-0.0262467	0.0017792
-0.0357077	0.0019236
-0.0466947	0.0020794
-0.0616493	0.0022473
-0.075383	0.0024283
-0.0866752	0.0026237
-0.0924739	0.002835
-0.0933895	0.0030636
-0.0857596	0.0033108
-0.0695843	0.0035768
-0.0405909	0.0038599
0.0018312	0.0041561
0.0631752	0.004458
0.1446621	0.0047549
0.2481231	0.0050337
0.3695904	0.00528
0.5072331	0.0054814
0.6506745	0.00563
0.7898431	0.005725
0.9171092	0.0057742
1.0205701	0.0057924
1.0968687	0.0057995
1.136544	0.0058155
1.1438686	0.0058566
1.1136544	0.0059307
1.0605506	0.0060358
0.9772325	0.0061599
0.8749924	0.0062826
0.7413172	0.006379
0.590246	0.0064244
0.4165904	0.006399
0.2444607	0.0062922
0.0787402	0.0061042
-0.0543246	0.0058459
-0.1593115	0.0055358
-0.2240127	0.0051952
-0.263688	0.0048442
-0.2768113	0.0044986
-0.2829152	0.0041684
-0.2758957	0.003859
-0.2728438	0.0035721
-0.2661295	0.0033069
-0.2642984	0.003062
-0.2560581	0.0028354
-0.2484282	0.0026256
-0.2337789	0.0024311
-0.2237075	0.0022506
-0.2096686	0.0020832
-0.2026491	0.0019281
-0.1950192	0.0017846
-0.1983764	0.0016519
-0.2011231	0.0015293
-0.208753	0.0014162
-0.2111945	0.0013119
-0.2151621	0.0012157
-0.2133309	0.0011269
-0.2127205	0.0010452
-0.2050906	0.0009698
-0.1995971	0.0009004
-0.1876946	0.0008364
-0.1779283	0.0007773
-0.1644998	0.0007228
-0.1580907	0.0006725
-0.1498505	0.000626
-0.1495453	0.0005832
-0.1474089	0.0005438
-0.1486297	0.0005075
-0.1434414	0.0004741
-0.1394738	0.0004434
-0.1272661	0.000415
-0.1156687	0.0003887
-0.0982726	0.0003642
-0.0845389	0.0003412
-0.0671428	0.0003195
-0.0582921	0.0002991
-0.0469999	0.0002798
-0.0448636	0.0002616
-0.0396753	0.0002444
-0.0378441	0.0002281
-0.0283831	0.0002127
-0.0161753	0.0001982
-0.0003052	0.0001844
0.010987	0.0001713
0.0228896	0.000159
0.0299091	0.0001476
0.0323506	0.0001369
0.0247207	0.0001272
0.0146493	0.0001181
-0.0009156	0.0001098
-0.0085454	0.000102
-0.0158701	0.0000948
-0.0146493	0.0000882
-0.0106818	0.000082
-0.001526	0.0000764
0.0030519	0.0000712
0.010987	0.0000664
0.0149545	0.0000619
0.021974	0.0000576
0.0253311	0.0000536
0.0302142	0.0000499
0.0308246	0.0000464
0.0305194	0.0000431
0.0286883	0.0000402
0.0283831	0.0000374
0.0250259	0.0000349
0.0241104	0.0000326
0.020448	0.0000305
0.0213636	0.0000285
0.0216688	0.0000267
0.0216688	0.0000251
0.0186169	0.0000236
0.0158701	0.0000222
0.0115974	0.000021
0.0091558	0.0000198
0.0073247	0.0000188
0.0097662	0.0000179
0.0152597	0.0000171
0.0213636	0.0000164
0.0283831	0.0000157
0.0338766	0.0000151
0.0369285	0.0000145
0.0387597	0.0000139
0.0369285	0.0000134
0.0341818	0.000013
0.0335714	0.0000126
0.0341818	0.0000122
0.0381493	0.0000119
0.0418116	0.0000117
0.0476103	0.0000114
0.0531038	0.0000112
0.0579869	0.0000109
0.06287	0.0000107
0.0634804	0.0000106
0.0634804	0.0000105
0.0613441	0.0000104
0.0573765	0.0000104
0.0521882	0.0000104
0.0460844	0.0000104
0.042422	0.0000104
0.034487	0.0000103
0.0323506	0.0000102
0.0256363	0.00001
0.0244156	0.0000098
0.0207532	0.0000095
0.0210584	0.0000093
0.0173961	0.000009
0.0183117	0.0000088
0.0152597	0.0000087
0.0164805	0.0000085
0.0134286	0.0000084
0.0140389	0.0000084
0.0088506	0.0000084
0.0119026	0.0000085
0.0152597	0.0000086
0.0250259	0.0000088
0.031435	0.0000089
0.0393701	0.0000092
0.0350974	0.0000094
0.0289935	0.0000098
0.0167857	0.0000101
0.0073247	0.0000106
0.0003052	0.0000111
0.0051883	0.0000117
0.0137337	0.0000123
0.0338766	0.000013
0.0479155	0.0000137
0.0598181	0.0000145
0.0552402	0.0000153
0.0430324	0.0000162
0.0158701	0.000017
-0.0006104	0.0000175
-0.0235	0.0000177
-0.0302142	0.0000177
-0.032961	0.0000176
-0.0262467	0.0000175
-0.0186169	0.0000174
-0.0070195	0.0000175
-0.0006104	0.0000176
0.0070195	0.0000178
0.0076299	0.000018
0.0112922	0.0000182
0.0079351	0.0000185
0.009461	0.0000189
0.0036623	0.0000194
0.0027467	0.00002
-0.0006104	0.0000207
0.0042727	0.0000216
0.0064091	0.0000225
0.0134286	0.0000237
0.0161753	0.0000249
0.0195324	0.0000263
0.0146493	0.0000279
0.0122078	0.0000295
0.001526	0.0000313
-0.0045779	0.000033
-0.0180065	0.0000347
-0.0231948	0.0000364
-0.0332662	0.000038
-0.0354026	0.0000396
-0.042422	0.0000412
-0.0412012	0.000043
-0.0451688	0.0000451
-0.0433376	0.0000474
-0.0418116	0.0000499
-0.0350974	0.0000527
-0.0289935	0.0000556
-0.0189221	0.0000585
-0.009461	0.0000612
0.0021364	0.0000636
0.0161753	0.0000656
0.0311298	0.0000673
0.0457792	0.0000688
0.0570714	0.0000703
0.06287	0.0000719
0.0625649	0.000074
0.0512727	0.0000764
0.0378441	0.0000791
0.0210584	0.0000819
0.0051883	0.0000843
-0.0097662	0.0000861
-0.0268571	0.0000872
-0.0415064	0.0000873
-0.054935	0.0000866
-0.0695843	0.0000853
-0.0802661	0.0000836
-0.087896	0.0000817
-0.0964414	0.0000799
-0.0979674	0.0000785
-0.0946103	0.0000776
-0.08637	0.0000771
-0.075383	0.0000769
-0.0625649	0.0000768
-0.0512727	0.0000766
-0.0405909	0.0000761
-0.0326558	0.0000752
-0.0235	0.0000738
-0.0131234	0.0000719
0.0048831	0.0000696
0.0225844	0.0000671
0.0399805	0.0000646
0.0497467	0.0000622
0.0485259	0.0000603
0.0320454	0.0000586
0.0073247	0.0000569
-0.0213636	0.0000551
-0.042422	0.0000529
-0.0573765	0.0000506
-0.0589025	0.0000481
-0.0543246	0.0000459
-0.0402857	0.0000438
-0.0271623	0.000042
-0.012513	0.0000403
-0.0045779	0.0000386
0.0036623	0.0000368
0.0057987	0.0000351
0.0128182	0.0000333
0.0128182	0.0000317
0.0152597	0.0000303
0.0103766	0.000029
0.0042727	0.0000279
-0.0079351	0.0000268
-0.0170909	0.0000258
-0.0265519	0.0000248
-0.0274675	0.0000239
-0.0296039	0.0000229
-0.0274675	0.0000221
-0.0292987	0.0000214
-0.0250259	0.0000207
-0.0256363	0.0000203
-0.0228896	0.0000199
-0.0228896	0.0000197
-0.0189221	0.0000195
-0.0180065	0.0000195
-0.0128182	0.0000196
-0.0155649	0.0000199
-0.0140389	0.0000202
-0.0210584	0.0000207
-0.0228896	0.0000213
-0.0311298	0.000022
-0.031435	0.0000229
-0.0326558	0.0000238
-0.0256363	0.0000248
-0.0192272	0.0000258
-0.0024416	0.0000267
0.0149545	0.0000275
0.0338766	0.0000281
0.0442532	0.0000288
0.0500519	0.0000295
0.0375389	0.0000304
0.020448	0.0000314
-0.0042727	0.0000325
-0.0177013	0.0000338
-0.0241104	0.0000351
-0.0149545	0.0000366
-0.0030519	0.0000383
0.0131234	0.0000402
0.0216688	0.0000422
0.0292987	0.0000442
0.032961	0.0000461
0.0381493	0.0000478
0.043948	0.0000492
0.0558506	0.0000504
0.0677532	0.0000513
0.0839285	0.0000521
0.0930843	0.0000529
0.0997986	0.0000538
0.0970518	0.000055
0.0912531	0.0000565
0.0814869	0.0000583
0.0723311	0.0000601
0.0579869	0.0000617
0.0415064	0.0000629
0.0238052	0.0000635
0.0076299	0.0000636
-0.0067143	0.0000632
-0.0143441	0.0000624
-0.0192272	0.0000616
-0.0195324	0.000061
-0.0170909	0.0000606
-0.0140389	0.0000605
-0.012513	0.0000608
-0.0082402	0.0000615
-0.001526	0.0000625
0.0070195	0.0000637
0.0137337	0.0000652
0.0183117	0.000067
0.0158701	0.0000691
0.0106818	0.0000715
0.0070195	0.0000743
0.0100714	0.0000774
0.020448	0.000081
0.0338766	0.000085
0.0460844	0.0000895
0.0512727	0.0000945
0.0436428	0.0001001
0.0289935	0.0001061
0.0112922	0.0001126
-0.009461	0.0001193
-0.0213636	0.0001263
-0.0271623	0.0001336
-0.032961	0.0001414
-0.0338766	0.0001498
-0.0332662	0.0001591
-0.034487	0.0001693
-0.0296039	0.0001806
-0.0241104	0.0001929
-0.0128182	0.0002063
-0.0061039	0.0002208
0.0009156	0.0002365
0.0045779	0.0002535
0.009461	0.0002719
0.0131234	0.0002919
0.0137337	0.0003137
0.0143441	0.0003374
0.0103766	0.0003632
0	0.0003911
-0.009461	0.0004212
-0.0231948	0.0004536
-0.0320454	0.0004884
-0.0399805	0.000526
-0.0445584	0.0005666
-0.0482207	0.0006106
-0.0491363	0.0006583
-0.0488311	0.00071
-0.0421168	0.000766
-0.0338766	0.0008266
-0.0164805	0.0008917
0	0.0009617
0.0195324	0.0010368
0.0308246	0.0011174
0.0427272	0.0012041
0.043948	0.0012975
0.0497467	0.0013986
0.0503571	0.0015081
0.0543246	0.0016268
0.0521882	0.0017556
0.0463896	0.0018951
0.0381493	0.0020458
0.0265519	0.0022082
0.0106818	0.0023825
-0.0051883	0.0025691
-0.031435	0.0027681
-0.0607337	0.0029804
-0.095831	0.0032072
-0.1275713	0.0034506
-0.1525972	0.0037134
-0.1587011	0.0039983
-0.1477141	0.0043073
-0.1132271	0.0046404
-0.0695843	0.0049941
-0.0064091	0.0053608
0.0741622	0.0057285
0.1785387	0.0060811
0.3012269	0.0064001
0.4437527	0.0066676
0.601233	0.0068694
0.7623756	0.0069987
0.9186352	0.0070589
1.0544467	0.0070635
1.1612647	0.0070347
1.2320698	0.0069987
1.2674724	0.0069799
1.2659464	0.0069955
1.2290179	0.0070506
1.155466	0.0071371
1.0434597	0.0072347
0.9000183	0.007315
0.7294146	0.0073481
0.5392785	0.0073088
0.3555515	0.0071827
0.188305	0.0069687
0.0527986	0.0066781
-0.0506623	0.0063306
-0.1159739	0.0059491
-0.1577855	0.005555
-0.1767076	0.0051649
-0.1895257	0.0047897
-0.197766	0.0044357
-0.2081426	0.0041052
-0.2179088	0.0037984
-0.2285906	0.0035145
-0.2380516	0.0032521
-0.2481231	0.0030098
-0.2520906	0.002786
-0.2548373	0.0025795
-0.2542269	0.0023889
-0.2523958	0.0022131
-0.2493438	0.0020509
-0.2475127	0.0019015
-0.2441555	0.0017637
-0.2404932	0.0016368
-0.2365257	0.00152
-0.2334737	0.0014126
-0.2313374	0.0013138
-0.2279802	0.0012231
-0.2258439	0.0011399
-0.2221815	0.0010637
-0.2160776	0.0009939
-0.2108893	0.00093
-0.2038699	0.0008714
-0.1980712	0.0008177
-0.1879998	0.0007681
-0.1724348	0.0007218
-0.1492401	0.0006782
-0.1236037	0.0006365
-0.0906427	0.0005962
-0.0634804	0.0005571
-0.0396753	0.0005191
-0.0244156	0.0004825
-0.0161753	0.0004476
-0.0152597	0.0004148
-0.0173961	0.0003843
-0.0225844	0.0003561
-0.0286883	0.00033
-0.0338766	0.000306
-0.0381493	0.0002838
-0.0418116	0.0002632
-0.0466947	0.0002443
-0.0497467	0.0002267
-0.0506623	0.0002106
-0.0479155	0.0001958
-0.0396753	0.0001821
-0.0286883	0.0001696
-0.0186169	0.0001579
-0.0122078	0.0001472
-0.0115974	0.0001372
-0.0115974	0.0001279
-0.0128182	0.0001192
-0.0097662	0.0001112
-0.0057987	0.0001038
0.0033571	0.0000968
0.0140389	0.0000904
0.0241104	0.0000843
0.0268571	0.0000787
0.0253311	0.0000734
0.020448	0.0000685
0.0173961	0.000064
0.0186169	0.0000598
0.0280779	0.0000558
0.0402857	0.0000521
0.0537142	0.0000486
0.0598181	0.0000453
0.0619545	0.0000422
0.0561558	0.0000394
0.053409	0.0000368
0.0457792	0.0000344
0.0412012	0.0000322
0.0347922	0.0000301
0.0335714	0.0000282
0.0286883	0.0000263
0.0289935	0.0000246
0.0250259	0.0000229
0.0265519	0.0000214
0.0238052	0.0000199
0.0256363	0.0000186
0.0222792	0.0000174
0.0235	0.0000163
0.0198376	0.0000152
0.0213636	0.0000143
0.0192272	0.0000135
0.0235	0.0000127
0.0231948	0.000012
0.0253311	0.0000114
0.0231948	0.0000109
0.0268571	0.0000104
0.0250259	0.00001
0.0283831	0.0000096
0.0265519	0.0000092
0.0332662	0.0000089
0.0341818	0.0000085
0.0415064	0.0000082
0.0451688	0.0000079
0.0503571	0.0000076
0.0494415	0.0000074
0.0497467	0.0000072
0.0418116	0.0000071
0.0369285	0.0000069
0.0299091	0.0000068
0.0296039	0.0000067
0.0265519	0.0000065
0.0296039	0.0000063
0.0259415	0.0000062
0.0247207	0.000006
0.0186169	0.0000058
0.0146493	0.0000056
0.0088506	0.0000054
0.0085454	0.0000053
0.0103766	0.0000052
0.0195324	0.0000051
0.0268571	0.000005
0.0369285	0.0000049
0.0381493	0.0000048
0.0341818	0.0000047
0.0299091	0.0000046
0.0265519	0.0000046
0.0244156	0.0000045
0.0292987	0.0000045
0.0323506	0.0000045
0.0378441	0.0000045
0.0387597	0.0000046
0.0378441	0.0000047
0.0302142	0.0000047
0.0198376	0.0000047
0.0079351	0.0000047
0.0018312	0.0000047
0.0006104	0.0000046
0.0045779	0.0000045
0.0088506	0.0000044
0.0146493	0.0000043
0.0167857	0.0000042
0.0167857	0.0000042
0.009461	0.0000041
-0.0006104	0.0000041
-0.0067143	0.0000041
-0.0119026	0.000004
-0.012513	0.000004
-0.0097662	0.000004
-0.0054935	0.000004
0.0012208	0.0000041
0.0070195	0.0000041
0.0070195	0.0000042
0.0103766	0.0000043
0.0067143	0.0000044
0.0027467	0.0000045
-0.0009156	0.0000046
-0.0030519	0.0000048
-0.0048831	0.000005
-0.0012208	0.0000053
0.0018312	0.0000055
0.0048831	0.0000057
0.0027467	0.000006
-0.0042727	0.0000062
-0.0183117	0.0000063
-0.0274675	0.0000065
-0.0360129	0.0000065
-0.0363181	0.0000066
-0.0354026	0.0000067
-0.0262467	0.0000068
-0.0192272	0.000007
-0.0091558	0.0000072
-0.0057987	0.0000073
-0.0003052	0.0000075
-0.0042727	0.0000077
-0.0051883	0.0000079
-0.012513	0.0000081
-0.0128182	0.0000084
